,GroupID,MemberID,HomePlanet,Destination,CryoSleep,VIP,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Cabin_num,Side,Transported
311,346,1,0,1,1,0,15,0.0,0.0,0.0,0.0,0.0,1,59,1,1
312,347,1,2,0,0,0,27,434.0,0.0,1434.0,0.0,0.0,0,64,0,0
313,348,1,2,0,0,0,22,142.0,2876.0,202.0,3.0,0.0,5,12,1,1
314,348,2,2,0,0,0,36,520.0,0.0,1865.0,0.0,0.0,7,-1,2,1
315,350,1,0,2,1,0,14,0.0,0.0,0.0,0.0,0.0,1,60,1,1
316,352,1,2,0,0,0,23,2001.0,0.0,2975.0,0.0,0.0,0,78,1,0
317,355,1,0,0,1,0,18,0.0,0.0,0.0,0.0,0.0,7,-1,2,1
318,356,1,1,1,1,0,36,0.0,0.0,0.0,0.0,0.0,3,15,1,1
319,357,1,0,0,0,0,41,0.0,1198.0,0.0,124.0,572.0,0,65,0,0
320,358,1,0,0,1,0,50,0.0,0.0,0.0,0.0,0.0,1,50,0,1
321,358,2,0,2,1,0,32,0.0,0.0,0.0,0.0,0.0,1,50,0,1
322,359,1,0,2,0,0,26,148.0,0.0,453.0,0.0,88.0,0,66,0,0
323,360,1,0,0,0,0,15,358.0,212.0,33.0,0.0,112.0,0,67,0,0
324,361,1,0,1,0,0,33,0.0,36.0,0.0,280.0,417.0,0,68,0,1
325,365,1,0,1,0,0,0,0.0,0.0,0.0,685.0,21.0,1,51,0,0
326,368,1,2,0,0,0,26,2832.0,107.0,4447.0,15.0,4.0,0,82,1,0
327,368,2,2,0,1,0,61,0.0,0.0,0.0,0.0,0.0,0,82,1,1
328,369,1,0,0,0,0,24,0.0,0.0,592.0,177.0,58.0,1,53,0,1
329,370,1,0,0,0,0,30,0.0,95.0,0.0,441.0,1023.0,0,83,1,0
330,371,1,2,0,1,0,24,0.0,0.0,0.0,0.0,0.0,0,84,1,1
331,372,1,0,0,0,0,24,0.0,5.0,0.0,2766.0,0.0,0,85,1,0
332,373,1,0,0,1,0,41,0.0,0.0,0.0,0.0,0.0,1,62,1,0
333,375,1,0,0,0,0,20,0.0,0.0,558.0,0.0,230.0,2,22,1,0
334,376,1,0,0,0,0,22,116.0,0.0,786.0,6.0,0.0,1,54,0,1
335,377,1,1,1,0,0,63,0.0,1068.0,0.0,176.0,8188.0,4,15,0,0
336,378,1,1,1,0,0,18,17.0,215.0,4.0,5132.0,697.0,3,11,0,0
337,378,2,1,1,1,0,21,0.0,0.0,0.0,0.0,0.0,3,11,0,1
338,378,3,1,0,0,0,79,5649.0,235.0,7.0,2579.0,2175.0,3,11,0,0
339,378,4,1,0,1,0,56,0.0,0.0,0.0,0.0,0.0,3,11,0,1
340,378,5,1,0,1,0,13,0.0,0.0,0.0,0.0,0.0,3,11,0,1
341,378,6,1,0,0,0,33,0.0,2491.0,6.0,1173.0,1059.0,3,11,0,0
342,378,7,1,0,1,0,32,0.0,0.0,0.0,0.0,0.0,3,11,0,1
343,379,1,0,0,0,0,31,198.0,0.0,591.0,0.0,164.0,1,63,1,1
344,380,1,1,1,1,0,26,0.0,0.0,0.0,0.0,0.0,7,-1,2,1
345,381,1,1,1,1,0,18,0.0,0.0,0.0,0.0,0.0,3,16,1,1
346,381,2,1,1,1,0,38,0.0,0.0,0.0,0.0,0.0,3,16,1,1
347,382,1,3,3,0,0,23,348.0,0.0,0.0,4.0,368.0,1,64,1,0
348,383,1,0,0,0,0,28,82.0,773.0,0.0,3693.0,140.0,1,55,0,0
349,383,2,0,2,1,0,34,0.0,0.0,0.0,0.0,0.0,1,55,0,0
350,384,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,56,0,1
351,384,2,0,0,0,0,14,3.0,0.0,881.0,25.0,0.0,1,56,0,1
352,385,1,0,0,0,0,23,13.0,747.0,0.0,0.0,128.0,1,65,1,0
353,387,1,0,0,1,0,49,0.0,0.0,0.0,0.0,0.0,1,66,1,0
354,388,1,0,0,1,0,14,0.0,0.0,0.0,0.0,0.0,1,57,0,0
355,389,1,0,0,0,0,18,391.0,44.0,356.0,0.0,0.0,2,23,1,0
356,391,1,1,2,0,1,27,69.0,5728.0,0.0,0.0,987.0,4,9,1,1
357,392,1,0,0,0,0,48,0.0,111.0,0.0,1508.0,0.0,2,24,1,0
358,395,1,1,1,0,1,31,0.0,11003.0,552.0,8157.0,5688.0,3,17,1,0
359,395,2,1,1,0,0,61,1.0,608.0,0.0,3835.0,1.0,3,17,1,0
360,396,1,0,0,1,0,18,0.0,0.0,0.0,0.0,0.0,1,59,0,1
361,397,1,2,0,1,0,45,0.0,0.0,0.0,0.0,0.0,0,69,0,1
362,398,1,2,0,0,0,22,28.0,420.0,36.0,6011.0,3.0,5,13,0,0
363,401,1,2,0,0,1,30,1056.0,0.0,0.0,0.0,0.0,5,14,0,0
364,401,2,2,0,0,0,30,1770.0,0.0,0.0,13.0,0.0,5,14,0,0
365,402,1,3,1,1,1,32,0.0,0.0,0.0,0.0,0.0,5,15,0,1
366,403,1,2,0,0,1,43,353.0,896.0,0.0,0.0,2.0,5,13,1,1
367,405,1,0,1,0,0,17,177.0,0.0,0.0,310.0,7.0,0,89,1,0
368,407,1,0,0,0,0,23,0.0,21.0,0.0,0.0,1699.0,1,69,1,0
369,407,2,0,0,0,0,20,0.0,465.0,0.0,5.0,223.0,0,90,1,0
370,407,3,0,0,1,0,39,0.0,0.0,0.0,0.0,0.0,1,69,1,0
371,408,1,2,0,0,0,35,1134.0,113.0,52.0,0.0,0.0,2,25,1,0
372,409,1,2,0,0,0,31,0.0,0.0,1116.0,2.0,0.0,0,71,0,0
373,410,1,0,1,0,0,21,0.0,150.0,0.0,567.0,0.0,0,72,0,0
374,411,1,0,0,0,0,16,691.0,0.0,101.0,140.0,0.0,0,91,1,0
375,412,1,1,0,0,0,60,0.0,7255.0,5952.0,1537.0,0.0,4,11,1,1
376,413,1,0,0,0,0,18,0.0,157.0,0.0,352.0,60.0,0,92,1,0
377,415,1,0,0,1,0,42,0.0,0.0,0.0,0.0,0.0,1,60,0,0
378,417,1,1,1,1,0,68,0.0,0.0,0.0,0.0,0.0,3,18,1,1
379,417,2,1,1,0,0,22,0.0,1170.0,0.0,5467.0,1241.0,3,18,1,0
380,417,3,1,0,1,0,59,0.0,0.0,0.0,0.0,0.0,3,18,1,1
381,423,1,1,0,0,0,0,8.0,3584.0,0.0,13.0,57.0,3,19,1,1
382,425,1,2,0,0,0,37,1094.0,2.0,26.0,34.0,1.0,0,96,1,0
383,425,2,2,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0,96,1,1
384,425,3,2,0,1,0,31,0.0,0.0,0.0,0.0,0.0,0,96,1,1
385,427,1,1,0,0,0,31,417.0,0.0,7185.0,562.0,792.0,2,26,1,1
386,428,1,1,0,0,0,29,0.0,4118.0,0.0,715.0,3139.0,4,16,0,1
387,429,1,1,1,0,0,20,2.0,10116.0,0.0,2.0,225.0,6,5,0,1
388,429,2,1,1,1,0,46,0.0,0.0,0.0,0.0,0.0,6,5,0,1
389,430,1,0,0,0,0,29,0.0,1026.0,0.0,16.0,0.0,0,75,0,1
390,431,1,2,0,1,0,43,0.0,0.0,0.0,0.0,0.0,0,97,1,1
391,432,1,2,0,0,0,17,1483.0,10.0,0.0,0.0,0.0,0,76,0,0
392,433,1,1,1,0,0,27,0.0,0.0,0.0,0.0,0.0,3,20,1,1
393,433,2,1,0,0,0,47,4.0,891.0,0.0,2962.0,3656.0,3,20,1,0
394,434,1,2,0,1,0,45,0.0,0.0,0.0,0.0,0.0,0,77,0,1
395,435,1,0,0,1,0,17,0.0,0.0,0.0,0.0,0.0,1,62,0,1
396,436,1,0,1,0,0,10,0.0,0.0,0.0,0.0,0.0,1,63,0,1
397,436,2,0,2,0,0,56,46.0,11.0,0.0,622.0,0.0,1,63,0,0
398,437,1,0,0,0,0,39,382.0,0.0,22.0,467.0,0.0,0,78,0,0
399,437,2,0,2,0,0,40,7.0,0.0,840.0,26.0,0.0,0,78,0,0
400,438,1,1,0,1,0,40,0.0,0.0,0.0,0.0,0.0,3,13,0,1
401,439,1,1,1,0,0,34,0.0,5637.0,45.0,1936.0,56.0,4,13,1,0
402,441,1,0,1,0,0,32,0.0,0.0,0.0,722.0,0.0,0,79,0,0
403,442,1,0,0,0,0,35,7.0,1043.0,0.0,0.0,0.0,0,98,1,0
404,444,1,2,0,0,1,32,2484.0,429.0,102.0,0.0,0.0,5,15,1,0
405,444,2,3,0,0,1,26,1869.0,0.0,136.0,0.0,0.0,0,99,1,0
406,445,1,0,0,0,0,25,1352.0,0.0,0.0,24.0,799.0,0,80,0,0
407,445,2,3,0,0,0,26,0.0,0.0,0.0,77.0,715.0,2,25,0,0
408,446,1,1,1,1,0,22,0.0,0.0,0.0,0.0,0.0,3,21,1,1
409,447,1,0,0,0,0,22,9.0,0.0,795.0,0.0,0.0,0,81,0,1
410,448,1,0,0,0,0,24,757.0,0.0,0.0,32.0,0.0,2,27,1,0
411,448,2,0,2,1,0,32,0.0,0.0,0.0,0.0,0.0,1,71,1,1
412,449,1,0,0,1,0,11,0.0,0.0,0.0,0.0,0.0,1,64,0,1
413,452,1,2,0,1,0,22,0.0,0.0,0.0,0.0,0.0,2,26,0,1
414,453,1,1,0,1,0,19,0.0,0.0,0.0,0.0,0.0,3,14,0,1
415,453,2,1,1,1,0,34,0.0,0.0,0.0,0.0,0.0,7,-1,2,1
416,453,3,1,0,1,0,74,0.0,0.0,0.0,0.0,0.0,3,14,0,1
417,454,1,1,1,0,1,28,5.0,4288.0,0.0,745.0,5.0,3,15,0,1
418,454,2,1,0,1,0,42,0.0,0.0,0.0,0.0,0.0,3,15,0,1
419,454,3,1,0,1,0,43,0.0,0.0,0.0,0.0,0.0,3,15,0,1
420,456,1,0,0,0,0,55,210.0,185.0,188.0,59.0,73.0,0,83,0,0
421,457,1,0,2,0,0,19,0.0,0.0,747.0,26.0,0.0,1,72,1,1
422,457,2,0,0,1,0,6,0.0,0.0,0.0,0.0,0.0,1,72,1,0
423,457,3,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1,72,1,0
424,458,1,1,1,1,0,28,0.0,0.0,0.0,0.0,0.0,5,16,0,1
425,459,1,0,0,0,0,15,2156.0,0.0,0.0,59.0,2.0,0,84,0,0
426,460,1,0,2,1,0,24,0.0,0.0,0.0,0.0,0.0,1,65,0,1
427,461,1,0,2,0,0,31,0.0,869.0,0.0,0.0,0.0,2,27,0,1
428,461,2,0,0,0,0,22,0.0,70.0,182.0,612.0,20.0,0,85,0,1
429,461,3,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,66,0,1
430,462,1,0,3,1,0,50,0.0,0.0,0.0,0.0,0.0,1,67,0,0
431,463,1,2,0,0,0,34,865.0,0.0,257.0,0.0,35.0,0,100,1,0
432,463,2,2,0,0,0,14,928.0,852.0,81.0,0.0,0.0,0,100,1,0
433,465,1,0,0,0,0,19,4.0,10.0,0.0,1178.0,428.0,2,28,1,0
434,465,2,0,0,0,0,0,0.0,654.0,22.0,146.0,4.0,2,28,1,1
435,466,1,0,0,0,0,36,0.0,0.0,863.0,1.0,1.0,0,101,1,0
436,468,1,0,0,1,0,34,0.0,0.0,0.0,0.0,0.0,7,-1,2,0
437,470,1,2,1,1,0,25,0.0,0.0,0.0,0.0,0.0,0,86,0,1
438,470,2,3,0,1,0,36,0.0,0.0,0.0,0.0,0.0,0,86,0,1
439,471,1,1,0,0,0,16,0.0,45.0,2.0,5183.0,170.0,3,22,1,0
440,471,2,1,1,0,0,30,0.0,7972.0,0.0,0.0,4.0,3,22,1,1
441,472,1,0,2,0,0,37,0.0,10.0,544.0,9.0,299.0,0,87,0,0
442,474,1,0,1,1,0,15,0.0,0.0,0.0,0.0,0.0,1,69,0,1
443,475,1,0,0,0,0,36,0.0,0.0,38.0,9.0,943.0,2,29,1,0
444,476,1,2,2,0,0,27,0.0,6.0,145.0,144.0,0.0,0,103,1,0
445,476,2,2,0,1,0,27,0.0,0.0,0.0,0.0,0.0,0,103,1,1
446,476,3,2,0,1,0,12,0.0,0.0,0.0,0.0,0.0,0,103,1,1
447,477,1,0,0,0,0,22,0.0,5.0,0.0,1619.0,0.0,2,30,1,0
448,480,1,0,0,0,0,27,0.0,34.0,23.0,0.0,275.0,1,74,1,0
449,481,1,0,0,1,0,13,0.0,0.0,0.0,0.0,0.0,1,70,0,1
450,482,1,0,0,0,0,27,0.0,118.0,0.0,5.0,665.0,2,28,0,0
451,482,2,0,0,0,0,28,0.0,14.0,0.0,0.0,615.0,0,88,0,0
452,485,1,1,1,0,0,21,0.0,33.0,0.0,3348.0,55.0,3,17,0,0
453,487,1,1,0,0,0,39,172.0,1794.0,12.0,4303.0,246.0,4,19,0,0
454,488,1,0,2,1,0,28,0.0,0.0,0.0,0.0,0.0,1,76,1,0
455,490,1,0,0,1,0,14,0.0,0.0,0.0,0.0,0.0,1,71,0,1
456,498,1,1,1,1,0,27,0.0,0.0,0.0,0.0,0.0,7,-1,2,1
457,498,2,1,1,1,0,46,0.0,0.0,0.0,0.0,0.0,3,18,0,1
458,499,1,2,1,1,0,27,0.0,0.0,0.0,0.0,0.0,0,89,0,1
459,499,2,2,0,0,0,21,0.0,0.0,0.0,0.0,0.0,2,29,0,0
460,500,1,2,1,0,0,21,513.0,0.0,1749.0,82.0,0.0,5,19,1,1
461,501,1,1,0,0,0,42,0.0,929.0,967.0,0.0,481.0,2,32,1,0
462,502,1,2,0,0,0,22,10.0,0.0,817.0,471.0,0.0,7,-1,2,0
463,503,1,2,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0,90,0,1
464,503,2,2,0,0,0,43,1821.0,0.0,47.0,29.0,0.0,0,90,0,0
465,503,3,2,0,0,0,42,1246.0,35.0,16.0,0.0,0.0,2,31,0,0
466,504,1,1,1,1,0,18,0.0,0.0,0.0,0.0,0.0,3,19,0,1
467,504,2,1,1,1,0,54,0.0,0.0,0.0,0.0,0.0,3,19,0,1
468,504,3,1,3,1,0,24,0.0,0.0,0.0,0.0,0.0,3,19,0,1
469,504,4,1,0,0,0,64,0.0,1737.0,11.0,401.0,752.0,3,19,0,0
470,504,5,1,1,1,0,18,0.0,0.0,0.0,0.0,0.0,3,19,0,1
471,504,6,3,1,1,0,53,0.0,0.0,0.0,0.0,0.0,3,19,0,1
472,506,1,2,0,1,0,23,0.0,0.0,0.0,0.0,0.0,0,91,0,1
473,507,1,0,0,0,0,39,0.0,0.0,0.0,0.0,0.0,1,74,0,1
474,510,1,1,0,0,0,59,0.0,16521.0,0.0,323.0,0.0,4,16,1,1
475,512,1,1,1,0,0,32,0.0,5755.0,0.0,59.0,122.0,5,18,0,1
476,512,2,1,0,1,0,55,0.0,0.0,0.0,0.0,0.0,5,18,0,1
477,513,1,0,2,1,0,21,0.0,0.0,0.0,0.0,0.0,1,78,1,1
478,515,1,1,0,1,0,50,0.0,0.0,0.0,0.0,0.0,3,20,0,1
479,516,1,1,1,0,0,55,113.0,2492.0,41.0,0.0,2376.0,6,6,0,0
480,517,1,0,0,0,0,0,1445.0,0.0,1.0,2.0,73.0,0,109,1,0
481,518,1,3,0,1,0,35,0.0,0.0,0.0,0.0,0.0,0,92,0,1
482,519,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,77,0,1
483,520,1,0,0,0,0,55,62.0,0.0,0.0,0.0,0.0,1,78,0,0
484,521,1,0,0,0,0,23,39.0,263.0,0.0,0.0,0.0,2,32,0,1
485,522,1,0,0,0,0,42,0.0,0.0,750.0,0.0,156.0,2,33,1,0
486,523,1,0,0,0,0,35,553.0,213.0,1733.0,0.0,6.0,2,33,0,1
487,525,1,0,0,1,0,47,0.0,0.0,0.0,0.0,0.0,7,-1,2,1
488,527,1,2,1,0,0,0,1172.0,11.0,3.0,0.0,4.0,0,93,0,0
489,527,2,2,0,1,0,34,0.0,0.0,0.0,0.0,0.0,0,93,0,1
490,528,1,1,0,0,0,46,0.0,1119.0,0.0,3427.0,6595.0,4,17,1,0
491,529,1,0,2,1,0,26,0.0,0.0,0.0,0.0,0.0,1,81,1,0
492,531,1,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1,82,1,0
493,531,2,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1,82,1,1
494,533,1,2,0,0,0,33,20.0,0.0,384.0,557.0,0.0,5,21,1,0
495,534,1,1,0,0,0,34,98.0,715.0,29.0,5732.0,1902.0,3,23,1,0
496,534,2,1,0,0,0,49,3573.0,1308.0,316.0,641.0,25.0,3,23,1,0
497,537,1,0,0,0,0,22,0.0,5.0,0.0,320.0,352.0,1,83,1,0
498,538,1,0,0,0,0,28,0.0,1073.0,0.0,0.0,5.0,0,110,1,1
499,539,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4,18,1,1
500,539,2,1,1,1,0,36,0.0,0.0,0.0,0.0,0.0,4,18,1,1
501,539,3,3,1,1,0,30,0.0,0.0,0.0,0.0,0.0,4,18,1,1
502,539,4,1,0,1,0,49,0.0,0.0,0.0,0.0,0.0,4,18,1,1
503,539,5,1,0,0,0,38,0.0,1793.0,479.0,9.0,4987.0,4,18,1,0
504,540,1,2,0,1,0,31,0.0,0.0,0.0,0.0,0.0,0,95,0,1
505,540,2,3,0,0,0,17,1471.0,0.0,0.0,45.0,16.0,0,95,0,0
506,542,1,0,0,0,0,26,9.0,0.0,0.0,0.0,878.0,1,84,1,0
507,545,1,0,0,0,0,23,59.0,0.0,0.0,681.0,0.0,0,111,1,0
508,546,1,0,1,0,0,24,930.0,691.0,838.0,0.0,0.0,0,96,0,0
509,547,1,0,0,0,0,23,0.0,15.0,831.0,16.0,3.0,0,97,0,0
510,548,1,0,0,0,0,24,0.0,86.0,704.0,0.0,1.0,2,36,0,1
511,549,1,2,2,0,0,32,666.0,0.0,0.0,252.0,1.0,5,19,0,1
512,549,2,2,0,1,0,43,0.0,0.0,0.0,0.0,0.0,0,98,0,1
513,550,1,0,0,0,0,23,13.0,12.0,0.0,762.0,0.0,0,99,0,1
514,551,1,0,0,0,0,42,126.0,0.0,266.0,445.0,12.0,1,80,0,0
515,552,1,1,1,1,0,29,0.0,0.0,0.0,0.0,0.0,4,21,0,1
516,553,1,1,0,1,0,40,0.0,0.0,0.0,0.0,0.0,4,19,1,1
517,553,2,1,0,0,0,37,0.0,6506.0,0.0,764.0,0.0,4,19,1,1
518,555,1,1,1,1,0,61,0.0,0.0,0.0,0.0,0.0,4,20,1,1
519,555,2,1,0,0,0,33,0.0,165.0,1.0,2525.0,0.0,4,20,1,0
520,556,1,0,0,0,0,19,0.0,1428.0,0.0,1.0,19.0,0,100,0,1
521,559,1,0,2,0,0,21,0.0,12.0,580.0,0.0,79.0,0,102,0,0
522,560,1,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,1,81,0,0
523,560,2,0,2,0,0,12,0.0,0.0,0.0,0.0,0.0,1,81,0,1
524,560,3,3,0,0,0,44,1440.0,293.0,74.0,32.0,0.0,0,103,0,1
525,561,1,0,0,0,0,22,0.0,0.0,332.0,442.0,0.0,1,82,0,0
526,563,1,2,1,0,0,33,840.0,642.0,402.0,21.0,0.0,0,114,1,0
527,564,1,1,1,1,0,32,0.0,0.0,0.0,0.0,0.0,3,24,1,1
528,564,2,1,0,1,0,28,0.0,0.0,0.0,0.0,0.0,3,24,1,1
529,564,3,1,3,0,0,28,0.0,410.0,2.0,1354.0,3695.0,3,24,1,0
530,565,1,2,0,0,0,31,697.0,0.0,612.0,0.0,0.0,0,115,1,0
531,566,1,2,0,1,0,13,0.0,0.0,0.0,0.0,0.0,2,37,0,1
532,567,1,0,0,1,0,14,0.0,0.0,0.0,0.0,0.0,1,83,0,1
533,568,1,1,0,0,0,33,1908.0,33.0,0.0,1.0,4.0,5,20,0,0
534,568,2,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,5,20,0,1
535,569,1,0,0,0,0,23,0.0,334.0,310.0,0.0,0.0,0,116,1,1
536,570,1,1,0,0,1,36,530.0,5085.0,1.0,146.0,872.0,4,22,0,1
537,571,1,1,1,1,0,22,0.0,0.0,0.0,0.0,0.0,4,21,1,1
538,571,2,1,0,1,0,19,0.0,0.0,0.0,0.0,0.0,4,21,1,0
539,571,3,1,0,1,0,42,0.0,0.0,0.0,0.0,0.0,4,21,1,1
540,571,4,1,3,1,0,30,0.0,0.0,0.0,0.0,0.0,4,21,1,1
541,571,5,1,1,1,0,16,0.0,0.0,0.0,0.0,0.0,4,21,1,1
542,571,6,1,0,0,0,55,0.0,1542.0,0.0,1814.0,1568.0,4,21,1,0
543,571,7,1,0,1,0,55,0.0,0.0,0.0,0.0,0.0,4,21,1,1
544,572,1,0,0,0,0,19,1911.0,0.0,21.0,854.0,0.0,0,105,0,0
545,573,1,0,0,0,0,0,14.0,809.0,25.0,54.0,0.0,0,117,1,0
546,575,1,1,0,1,0,18,0.0,0.0,0.0,0.0,0.0,2,34,1,1
547,576,1,0,3,0,0,21,0.0,0.0,625.0,110.0,0.0,0,107,0,0
548,577,1,0,0,0,0,65,0.0,0.0,521.0,105.0,0.0,1,86,1,0
549,579,1,0,0,0,0,55,53.0,790.0,37.0,0.0,0.0,0,108,0,1
550,579,2,0,0,0,0,50,0.0,233.0,0.0,0.0,0.0,1,85,0,0
551,580,1,0,0,1,0,49,0.0,0.0,0.0,0.0,0.0,1,87,1,1
552,581,1,0,0,0,0,22,0.0,0.0,601.0,183.0,4.0,2,38,0,0
553,582,1,2,0,1,0,33,0.0,0.0,0.0,0.0,0.0,0,118,1,1
554,583,1,2,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0,109,0,1
555,583,2,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,109,0,1
556,583,3,2,0,1,0,33,0.0,0.0,0.0,0.0,0.0,0,109,0,1
557,585,1,2,0,1,0,48,0.0,0.0,0.0,0.0,0.0,0,120,1,1
558,585,2,2,0,1,0,5,0.0,0.0,0.0,0.0,0.0,0,120,1,1
559,585,3,2,0,0,0,23,2648.0,0.0,1092.0,0.0,0.0,5,22,1,0
560,586,1,1,0,1,0,53,0.0,0.0,0.0,0.0,0.0,5,23,1,1
561,587,1,2,0,0,0,18,5.0,25.0,616.0,0.0,1042.0,0,121,1,0
562,588,1,0,2,1,0,20,0.0,0.0,0.0,0.0,0.0,1,89,1,0
563,589,1,0,0,0,0,23,234.0,1.0,551.0,0.0,1.0,2,35,1,0
564,590,1,0,0,0,0,48,801.0,2.0,0.0,1.0,973.0,1,90,1,0
565,591,1,0,2,1,0,19,0.0,0.0,0.0,0.0,0.0,1,86,0,0
566,593,1,2,0,0,0,0,43.0,152.0,182.0,1.0,2005.0,5,24,1,0
567,594,1,0,1,0,0,9,0.0,0.0,0.0,0.0,0.0,1,87,0,0
568,594,2,3,0,0,0,24,0.0,4.0,0.0,670.0,113.0,2,39,0,0
569,596,1,2,0,0,0,46,21.0,0.0,2155.0,422.0,0.0,0,123,1,1
570,597,1,0,3,1,0,23,0.0,0.0,0.0,0.0,0.0,1,91,1,1
571,597,2,0,0,1,0,21,0.0,0.0,0.0,0.0,0.0,1,91,1,0
572,598,1,0,0,1,0,19,0.0,0.0,0.0,0.0,0.0,1,89,0,0
573,599,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,124,1,1
574,599,2,2,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0,124,1,1
575,599,3,2,0,0,0,26,1252.0,0.0,46.0,124.0,6.0,0,124,1,0
576,599,4,2,0,1,0,9,0.0,0.0,0.0,0.0,0.0,0,124,1,1
577,600,1,1,0,0,0,24,0.0,3385.0,826.0,9.0,793.0,4,23,0,1
578,602,1,2,0,1,0,24,0.0,0.0,0.0,0.0,0.0,0,125,1,1
579,602,2,2,0,0,0,25,0.0,0.0,0.0,0.0,0.0,2,36,1,0
580,602,3,2,0,1,0,21,0.0,0.0,0.0,0.0,0.0,0,125,1,1
581,603,1,0,0,0,0,21,0.0,0.0,12.0,0.0,747.0,0,126,1,0
582,607,1,1,0,0,0,37,27.0,654.0,10.0,881.0,9568.0,4,22,1,0
583,607,2,1,1,0,0,44,434.0,3113.0,19.0,0.0,892.0,4,22,1,0
584,607,3,1,0,0,0,43,4.0,1111.0,118.0,1852.0,0.0,4,22,1,0
585,608,1,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1,94,1,1
586,609,1,2,0,0,0,33,149.0,0.0,0.0,0.0,109.0,0,128,1,0
587,610,1,0,0,0,0,24,0.0,0.0,229.0,502.0,5.0,0,129,1,0
588,611,1,0,2,1,0,31,0.0,0.0,0.0,0.0,0.0,1,90,0,1
589,612,1,1,0,1,1,27,0.0,0.0,0.0,0.0,0.0,3,25,1,1
590,614,1,0,0,0,0,34,0.0,0.0,0.0,0.0,0.0,1,91,0,1
591,615,1,0,0,1,0,58,0.0,0.0,0.0,0.0,0.0,1,92,0,0
592,615,2,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1,92,0,1
593,615,3,0,1,1,0,3,0.0,0.0,0.0,0.0,0.0,1,92,0,1
594,618,1,0,1,0,0,21,0.0,0.0,908.0,49.0,0.0,1,95,1,1
595,618,2,0,2,0,0,21,1.0,368.0,0.0,0.0,388.0,0,131,1,0
596,619,1,1,0,1,0,39,0.0,0.0,0.0,0.0,0.0,4,24,0,1
597,619,2,1,1,1,0,43,0.0,0.0,0.0,0.0,0.0,4,24,0,1
598,623,1,0,0,1,0,22,0.0,0.0,0.0,0.0,0.0,1,93,0,1
599,628,1,0,0,0,0,44,103.0,0.0,18.0,1197.0,1.0,0,133,1,1
600,629,1,0,0,0,0,38,0.0,0.0,0.0,1018.0,0.0,1,96,1,0
601,630,1,2,0,1,0,32,0.0,0.0,0.0,0.0,0.0,0,112,0,1
602,631,1,2,0,1,0,55,0.0,0.0,0.0,0.0,0.0,0,113,0,1
603,633,1,2,2,0,1,31,629.0,0.0,0.0,150.0,0.0,5,25,1,0
604,634,1,0,0,0,0,39,0.0,1496.0,0.0,140.0,383.0,0,135,1,0
605,635,1,0,0,0,0,35,0.0,1778.0,0.0,0.0,0.0,1,94,0,1
606,635,2,0,0,0,0,37,614.0,0.0,50.0,11.0,319.0,2,43,0,0
607,636,1,0,1,0,0,13,0.0,7.0,0.0,339.0,359.0,0,136,1,0
608,636,2,0,0,0,0,21,0.0,0.0,7.0,675.0,0.0,0,136,1,0
609,637,1,2,0,0,0,20,0.0,0.0,0.0,0.0,0.0,2,44,0,0
610,638,1,1,1,1,0,20,0.0,0.0,0.0,0.0,0.0,3,28,1,1
611,639,1,0,0,0,0,63,0.0,123.0,956.0,25.0,0.0,0,137,1,1
612,641,1,0,0,0,0,36,2.0,0.0,0.0,1958.0,19.0,0,114,0,0
613,642,1,1,1,0,0,29,0.0,3344.0,0.0,118.0,972.0,4,25,0,1
614,642,2,1,1,0,0,36,0.0,4967.0,82.0,1517.0,575.0,4,25,0,1
615,642,3,1,0,0,0,79,0.0,0.0,0.0,2210.0,2.0,4,25,0,0
616,642,4,1,1,1,0,30,0.0,0.0,0.0,0.0,0.0,4,25,0,1
617,642,5,1,1,1,0,30,0.0,0.0,0.0,0.0,0.0,4,25,0,1
618,643,1,2,0,0,0,19,1019.0,266.0,141.0,0.0,0.0,0,138,1,1
619,644,1,1,0,1,0,33,0.0,0.0,0.0,0.0,0.0,2,38,1,1
620,645,1,0,3,0,0,20,1724.0,0.0,0.0,1.0,0.0,1,98,1,0
621,646,1,1,1,1,0,38,0.0,0.0,0.0,0.0,0.0,4,26,0,1
622,647,1,2,0,1,0,7,0.0,0.0,0.0,0.0,0.0,0,115,0,1
623,647,2,2,0,1,0,58,0.0,0.0,0.0,0.0,0.0,0,115,0,1
